claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,claim_status,days_to_settle,fraud_indicator,adjuster_id
CLM0011345,POL0036853,CUST003050,2021-11-30,Fire,5401.99,Approved,83.0,0,ADJ034
CLM0011346,POL0044493,CUST014891,2023-11-11,Vision,20712.6,Pending,,0,ADJ040
CLM0011347,POL0039986,CUST002994,2023-08-09,Water Damage,52382.07,Approved,28.0,0,ADJ020
CLM0011348,POL0011353,CUST007223,2025-06-20,Property,30495.09,Denied,10.0,1,ADJ007
CLM0011349,POL0032618,CUST011883,2023-12-02,Vision,50000.0,Denied,64.0,0,ADJ032
CLM0011350,POL0054170,CUST006746,2024-09-03,Vandalism,19330.19,Denied,267.0,0,ADJ014
CLM0011351,POL0001370,CUST014655,2022-10-01,Water Damage,3213.57,Approved,122.0,0,ADJ024
CLM0011352,POL0017290,CUST014606,2023-03-11,Disability,438023.74,Approved,23.0,0,ADJ011
CLM0011354,POL0006544,CUST012201,2025-04-19,Water Damage,26714.41,Approved,9.0,0,ADJ022
CLM0011355,POL0019819,CUST007324,2021-02-10,Critical Illness,1518135.03,Denied,29.0,1,ADJ032
CLM0011356,POL0030918,CUST000748,2021-12-14,Liability,6925.69,Approved,12.0,0,ADJ006
CLM0011357,POL0013212,CUST011748,2021-12-07,Comprehensive,3636.82,Pending,,1,ADJ044
CLM0011358,POL0049015,CUST005812,2023-12-16,Theft,2977.11,Approved,82.0,0,ADJ048
CLM0011359,POL0031169,CUST001473,2024-12-01,Disability,280544.25,Approved,0.0,0,ADJ018
CLM0011360,POL0053740,CUST008421,2021-01-11,Disability,302704.28,Denied,22.0,1,ADJ015
CLM0011361,POL0004964,CUST013079,2021-11-20,Liability,31185.99,Approved,57.0,0,ADJ021
CLM0011362,POL0053420,CUST013332,2022-12-21,Trip Cancellation,5857.51,Approved,42.0,0,ADJ037
CLM0011363,POL0051217,CUST013917,2025-06-14,Disability,695827.58,Approved,39.0,0,ADJ045
CLM0011364,POL0044458,CUST013342,2025-02-20,Collision,40129.0,Approved,31.0,0,ADJ047
CLM0011365,POL0018639,CUST007182,2023-07-23,Lost Luggage,25000.0,Approved,18.0,0,ADJ024
CLM0011366,POL0024077,CUST006898,2024-11-30,Liability,74442.88,Approved,20.0,0,ADJ019
CLM0011367,POL0025850,CUST008758,2022-05-25,Critical Illness,1692865.9,Approved,5.0,0,ADJ031
CLM0011369,POL0057146,CUST012696,2025-03-25,Liability,52398.86,Approved,28.0,0,ADJ014
CLM0011370,POL0033596,CUST002771,2021-09-06,Death,242086.29,Approved,91.0,0,ADJ027
CLM0011371,POL0072363,CUST010852,2025-02-16,Death,371137.77,Approved,97.0,0,ADJ036
CLM0011372,POL0000983,CUST004249,2023-02-16,Liability,15982.9,Approved,72.0,0,ADJ033
CLM0011374,POL0065294,CUST012855,2024-07-09,Critical Illness,968211.19,Approved,100.0,0,ADJ032
CLM0011375,POL0039489,CUST014894,2023-12-07,Liability,16939.68,Denied,97.0,0,ADJ003
CLM0011376,POL0014011,CUST005836,2021-05-23,Medical,7112.58,Approved,14.0,0,ADJ028
CLM0011377,POL0055912,CUST006943,2021-08-14,Dental,15377.81,Approved,66.0,0,ADJ003
CLM0011378,POL0022739,CUST004329,2022-07-27,Liability,11266.59,Under Investigation,,0,ADJ007
CLM0011379,POL0045028,CUST011831,2023-02-19,Liability,113954.85,Approved,1.0,0,ADJ023
CLM0011380,POL0061788,CUST002758,2021-03-23,Water Damage,13995.74,Approved,22.0,0,ADJ014
CLM0011381,POL0029228,CUST001657,2024-01-10,Disability,991615.18,Approved,7.0,0,ADJ023
CLM0011382,POL0058061,CUST001087,2023-08-29,Storm,165466.36,Approved,106.0,0,ADJ023
CLM0011383,POL0070032,CUST006605,2023-10-07,Liability,6745.89,Approved,11.0,0,ADJ019
CLM0011384,POL0067307,CUST006844,2025-07-02,Liability,16953.91,Approved,48.0,0,ADJ001
CLM0011385,POL0007108,CUST012194,2025-02-17,Disability,492862.77,Approved,81.0,0,ADJ026
CLM0011386,POL0053247,CUST012859,2025-06-24,Fire,40058.62,Approved,55.0,0,ADJ020
CLM0011387,POL0073585,CUST003794,2024-04-27,Water Damage,35748.02,Approved,5.0,0,ADJ011
CLM0011388,POL0064412,CUST002359,2023-08-20,Storm,21911.86,Under Investigation,,0,ADJ010
CLM0011390,POL0008970,CUST012910,2023-03-15,Medical,36056.39,Approved,30.0,0,ADJ031
CLM0011391,POL0063752,CUST014399,2022-12-20,Fire,83680.79,Approved,17.0,0,ADJ020
CLM0011392,POL0002272,CUST009556,2024-01-11,Comprehensive,32894.62,Approved,36.0,0,ADJ010
CLM0011393,POL0006786,CUST007790,2025-03-22,Vision,107091.22,Approved,75.0,0,ADJ039
CLM0011394,POL0047897,CUST014848,2024-09-19,Storm,130449.11,Approved,39.0,0,ADJ007
CLM0011395,POL0069460,CUST000039,2024-04-23,Fire,18355.36,Approved,8.0,0,ADJ003
CLM0011396,POL0009113,CUST005527,2021-11-07,Vandalism,8099.71,Approved,99.0,0,ADJ016
CLM0011397,POL0003853,CUST011486,2023-02-17,Death,723547.87,Approved,24.0,1,ADJ005
CLM0011398,POL0000804,CUST006459,2022-06-06,Fire,71347.44,Approved,15.0,0,ADJ019
CLM0011399,POL0034957,CUST006541,2025-03-08,Medical Emergency,1013.06,Approved,45.0,0,ADJ032
CLM0011400,POL0000898,CUST006987,2021-12-16,Theft,11760.12,Approved,18.0,0,ADJ046
CLM0011401,POL0031744,CUST010733,2025-03-23,Mental Health,13769.59,Denied,40.0,0,ADJ032
CLM0011402,POL0029202,CUST010787,2025-06-10,Critical Illness,690263.21,Approved,24.0,0,ADJ011
CLM0011404,POL0049703,CUST004289,2024-07-07,Disability,215026.38,Denied,8.0,1,ADJ043
CLM0011407,POL0039515,CUST007493,2022-12-06,Disability,928648.3,Approved,283.0,0,ADJ004
CLM0011408,POL0010362,CUST011188,2022-11-06,Collision,31139.13,Denied,169.0,1,ADJ046
CLM0011409,POL0047793,CUST000005,2025-04-09,Medical Emergency,10000.0,Denied,27.0,0,ADJ044
CLM0011410,POL0071582,CUST005424,2023-06-15,Theft,3786.64,Approved,31.0,0,ADJ047
CLM0011411,POL0044622,CUST003806,2024-09-24,Water Damage,90159.0,Approved,26.0,0,ADJ026
CLM0011412,POL0034694,CUST002508,2022-12-14,Vandalism,17526.34,Approved,9.0,0,ADJ010
CLM0011413,POL0036965,CUST013652,2022-08-21,Theft,32911.99,Denied,11.0,0,ADJ040
CLM0011414,POL0032382,CUST012442,2021-08-19,Liability,79810.11,Denied,10.0,0,ADJ047
CLM0011415,POL0006666,CUST014196,2023-08-22,Storm,36706.0,Denied,20.0,0,ADJ019
CLM0011416,POL0004887,CUST005625,2024-03-17,Mental Health,12535.12,Denied,17.0,0,ADJ049
CLM0011417,POL0029691,CUST004554,2021-12-03,Vandalism,3802.53,Approved,52.0,0,ADJ017
CLM0011418,POL0026452,CUST012890,2024-03-08,Vandalism,21119.79,Approved,16.0,0,ADJ040
CLM0011419,POL0067287,CUST000665,2022-02-25,Water Damage,8455.7,Denied,65.0,1,ADJ030
CLM0011421,POL0072191,CUST003445,2022-09-13,Disability,529628.3,Approved,144.0,0,ADJ040
CLM0011422,POL0036199,CUST004612,2022-03-11,Collision,66187.96,Approved,24.0,0,ADJ019
CLM0011424,POL0056412,CUST005166,2021-04-16,Collision,3447.37,Approved,177.0,0,ADJ014
CLM0011425,POL0020284,CUST011409,2021-05-06,Comprehensive,10538.17,Approved,73.0,0,ADJ032
CLM0011426,POL0038070,CUST003773,2025-03-15,Theft,19826.98,Denied,16.0,0,ADJ044
CLM0011427,POL0000242,CUST004709,2025-06-29,Water Damage,10057.2,Denied,15.0,0,ADJ006
CLM0011428,POL0036123,CUST003986,2024-09-04,Collision,63046.12,Approved,30.0,0,ADJ017
CLM0011429,POL0008908,CUST014778,2025-04-23,Fire,10743.55,Approved,15.0,0,ADJ007
CLM0011431,POL0049960,CUST005639,2025-03-19,Disability,274583.93,Under Investigation,,0,ADJ027
CLM0011432,POL0011801,CUST004790,2021-05-27,Mental Health,3868.93,Approved,23.0,0,ADJ004
CLM0011433,POL0067295,CUST007108,2024-03-20,Disability,255577.34,Denied,55.0,0,ADJ050
CLM0011434,POL0049360,CUST013945,2024-10-19,Death,294304.11,Pending,,0,ADJ019
CLM0011435,POL0001391,CUST007095,2023-12-06,Liability,4388.98,Approved,27.0,0,ADJ002
CLM0011436,POL0021096,CUST000559,2025-03-22,Theft,3075.37,Pending,,0,ADJ044
CLM0011437,POL0038716,CUST000051,2023-04-23,Vandalism,12632.97,Under Investigation,,0,ADJ009
CLM0011438,POL0017070,CUST009965,2023-11-23,Theft,26407.3,Approved,6.0,0,ADJ030
CLM0011439,POL0030395,CUST005353,2025-01-03,Theft,40880.83,Approved,24.0,0,ADJ013
CLM0011440,POL0062203,CUST009694,2024-12-25,Vandalism,8998.3,Approved,10.0,0,ADJ035
CLM0011441,POL0016772,CUST001828,2022-07-21,Workers Comp,55101.04,Approved,24.0,0,ADJ001
CLM0011442,POL0062007,CUST006347,2023-01-02,Death,580742.33,Approved,1.0,0,ADJ023
CLM0011443,POL0032750,CUST000378,2020-09-30,Disability,157568.76,Denied,39.0,0,ADJ045
CLM0011444,POL0006759,CUST004405,2025-06-18,Mental Health,50000.0,Approved,25.0,0,ADJ007
CLM0011445,POL0060362,CUST012005,2023-02-16,Theft,31782.92,Approved,3.0,0,ADJ004
CLM0011446,POL0022376,CUST013550,2021-08-01,Vandalism,13554.34,Approved,2.0,0,ADJ019
CLM0011447,POL0039911,CUST004967,2022-12-30,Disability,295396.97,Pending,,0,ADJ038
CLM0011449,POL0072109,CUST003218,2025-02-19,Theft,19988.34,Approved,5.0,0,ADJ043
CLM0011450,POL0074071,CUST003749,2022-08-12,Water Damage,4240.75,Denied,106.0,0,ADJ008
CLM0011451,POL0057520,CUST012579,2022-11-13,Collision,9881.93,Approved,19.0,0,ADJ009
CLM0011452,POL0045962,CUST011111,2024-06-29,Comprehensive,21273.42,Approved,5.0,0,ADJ034
CLM0011453,POL0074574,CUST002523,2022-10-16,Storm,28783.69,Denied,89.0,0,ADJ047
CLM0011454,POL0056457,CUST014812,2024-05-05,Fire,127584.0,Approved,21.0,0,ADJ019
CLM0011455,POL0061770,CUST006151,2024-12-14,Comprehensive,14167.62,Approved,22.0,0,ADJ033
CLM0011456,POL0052613,CUST006651,2024-05-06,Vandalism,11842.07,Approved,21.0,0,ADJ012
CLM0011459,POL0019298,CUST005434,2023-07-18,Water Damage,74065.55,Approved,34.0,0,ADJ032
CLM0011460,POL0026653,CUST009625,2023-08-25,Comprehensive,32815.34,Denied,35.0,0,ADJ022
CLM0011461,POL0074040,CUST003496,2021-11-15,Mental Health,50000.0,Denied,7.0,0,ADJ030
CLM0011462,POL0010837,CUST002628,2025-06-29,Comprehensive,48799.76,Pending,,0,ADJ007
CLM0011463,POL0068748,CUST001046,2024-02-18,Mental Health,50000.0,Approved,12.0,0,ADJ001
CLM0011464,POL0030804,CUST002246,2023-04-22,Medical,203248.02,Approved,72.0,0,ADJ021
CLM0011465,POL0006803,CUST013352,2020-12-07,Theft,18929.28,Denied,52.0,0,ADJ012
CLM0011466,POL0006659,CUST010127,2021-08-05,Medical,50000.0,Approved,15.0,0,ADJ017
CLM0011467,POL0011469,CUST009504,2025-05-18,Lost Luggage,2887.57,Approved,9.0,0,ADJ039
CLM0011469,POL0007295,CUST000388,2022-05-08,Medical,50000.0,Approved,0.0,0,ADJ001
CLM0011470,POL0057556,CUST011918,2023-11-11,Dental,35395.56,Approved,8.0,0,ADJ024
CLM0011471,POL0011481,CUST009670,2022-03-14,Theft,5191.44,Approved,72.0,0,ADJ039
CLM0011472,POL0011307,CUST005777,2024-11-26,Theft,45359.66,Approved,3.0,0,ADJ016
CLM0011473,POL0022893,CUST013928,2021-06-10,Disability,347919.81,Approved,116.0,0,ADJ032
CLM0011474,POL0069979,CUST001074,2023-05-01,Critical Illness,230282.31,Approved,24.0,0,ADJ032
CLM0011475,POL0041029,CUST004954,2024-10-15,Critical Illness,553877.25,Approved,56.0,0,ADJ020
CLM0011476,POL0014812,CUST004217,2021-01-08,Theft,12236.85,Pending,,0,ADJ039
CLM0011477,POL0010714,CUST001114,2025-05-29,Mental Health,50000.0,Approved,39.0,0,ADJ016
CLM0011479,POL0058576,CUST005959,2022-05-21,Dental,50000.0,Approved,27.0,0,ADJ050
CLM0011480,POL0018386,CUST011098,2022-01-07,Comprehensive,10647.09,Approved,27.0,0,ADJ027
CLM0011481,POL0007399,CUST006915,2024-05-08,Disability,397747.17,Approved,127.0,0,ADJ046
CLM0011482,POL0053108,CUST012638,2023-08-16,Liability,94042.03,Pending,,0,ADJ012
CLM0011483,POL0072179,CUST005844,2025-04-25,Theft,5304.6,Approved,42.0,0,ADJ021
CLM0011484,POL0018901,CUST009090,2022-10-29,Dental,15313.28,Approved,23.0,0,ADJ012
CLM0011485,POL0001176,CUST011010,2023-10-25,Fire,45649.83,Approved,33.0,0,ADJ002
CLM0011486,POL0044391,CUST008384,2025-06-01,Lost Luggage,5297.51,Approved,35.0,0,ADJ010
CLM0011487,POL0069674,CUST002433,2021-02-06,Liability,11461.07,Approved,17.0,0,ADJ016
CLM0011489,POL0007336,CUST003309,2024-03-01,Collision,98607.36,Approved,92.0,0,ADJ028
CLM0011491,POL0027130,CUST007053,2021-10-08,Theft,37924.32,Approved,27.0,0,ADJ013
CLM0011492,POL0047209,CUST003219,2020-09-15,Dental,49143.53,Under Investigation,,0,ADJ039
CLM0011493,POL0022113,CUST012721,2024-08-01,Medical,13931.06,Approved,14.0,0,ADJ045
CLM0011494,POL0000011,CUST012515,2020-09-12,Vision,11290.07,Pending,,0,ADJ005
CLM0011495,POL0031245,CUST008877,2023-10-04,Trip Cancellation,2233.38,Approved,124.0,0,ADJ013
CLM0011496,POL0028984,CUST002954,2025-04-05,Theft,9324.11,Approved,9.0,0,ADJ042
CLM0011497,POL0011004,CUST005699,2023-03-01,Liability,5936.48,Approved,7.0,0,ADJ030
CLM0011498,POL0067429,CUST003067,2020-12-12,Workers Comp,10647.96,Approved,21.0,0,ADJ013
CLM0011499,POL0000983,CUST004249,2022-06-25,Liability,16251.8,Approved,20.0,0,ADJ022
CLM0011500,POL0049943,CUST001186,2022-07-24,Disability,170957.56,Denied,17.0,0,ADJ015
CLM0011501,POL0019894,CUST002782,2021-05-08,Disability,319358.0,Approved,46.0,0,ADJ049
CLM0011502,POL0063604,CUST012705,2021-05-08,Liability,4408.6,Denied,15.0,0,ADJ027
CLM0011504,POL0031181,CUST001443,2021-08-03,Liability,20495.78,Denied,94.0,0,ADJ041
CLM0011505,POL0072022,CUST006423,2021-10-26,Comprehensive,5536.94,Approved,15.0,0,ADJ038
CLM0011507,POL0073020,CUST014894,2023-12-20,Critical Illness,329667.11,Approved,100.0,0,ADJ034
CLM0011508,POL0056042,CUST002360,2024-02-24,Liability,6767.36,Approved,9.0,0,ADJ005
CLM0011509,POL0027308,CUST013382,2022-02-02,Comprehensive,29006.06,Approved,6.0,0,ADJ011
CLM0011510,POL0043209,CUST004524,2020-10-20,Fire,48474.57,Approved,56.0,0,ADJ032
CLM0011511,POL0062943,CUST014131,2025-06-06,Liability,17494.52,Approved,14.0,0,ADJ007
CLM0011512,POL0020516,CUST008180,2021-08-25,Critical Illness,452631.73,Pending,,1,ADJ010
CLM0011513,POL0048191,CUST007916,2025-05-20,Liability,35253.07,Approved,2.0,0,ADJ022
CLM0011514,POL0045127,CUST007636,2020-10-29,Theft,5477.53,Approved,53.0,1,ADJ022
CLM0011516,POL0007194,CUST012948,2022-06-23,Water Damage,99817.23,Approved,26.0,0,ADJ007
CLM0011518,POL0035336,CUST004078,2025-04-15,Theft,26879.32,Approved,64.0,0,ADJ047
CLM0011520,POL0058368,CUST004994,2025-05-09,Trip Cancellation,4027.78,Approved,23.0,0,ADJ025
CLM0011521,POL0073182,CUST002432,2022-04-11,Storm,11344.07,Denied,150.0,0,ADJ026
CLM0011522,POL0030213,CUST006697,2025-05-10,Liability,37314.4,Approved,21.0,0,ADJ009
CLM0011523,POL0018882,CUST002850,2025-02-22,Mental Health,8293.03,Approved,3.0,0,ADJ046
CLM0011524,POL0015132,CUST005799,2020-11-27,Lost Luggage,3587.89,Under Investigation,,0,ADJ032
CLM0011525,POL0027525,CUST014330,2021-10-08,Comprehensive,79129.2,Approved,37.0,0,ADJ034
CLM0011527,POL0041937,CUST007996,2025-07-02,Liability,58621.82,Approved,87.0,0,ADJ015
CLM0011528,POL0031681,CUST000247,2023-08-20,Death,509425.96,Approved,127.0,0,ADJ006
CLM0011529,POL0072387,CUST011582,2024-11-29,Liability,25131.37,Approved,4.0,0,ADJ002
CLM0011530,POL0036288,CUST005274,2024-10-19,Collision,46365.62,Approved,33.0,0,ADJ004
CLM0011531,POL0034489,CUST013855,2025-05-10,Medical,29154.01,Approved,15.0,0,ADJ006
CLM0011532,POL0045252,CUST004647,2025-01-15,Comprehensive,5051.34,Approved,6.0,0,ADJ045
CLM0011533,POL0007037,CUST003940,2025-04-20,Fire,50484.14,Approved,1.0,0,ADJ030
CLM0011534,POL0035865,CUST000893,2025-04-01,Disability,243309.95,Approved,57.0,0,ADJ029
CLM0011535,POL0003006,CUST014803,2022-01-12,Dental,50000.0,Approved,22.0,0,ADJ046
CLM0011536,POL0066559,CUST010220,2024-01-04,Liability,34843.81,Denied,17.0,0,ADJ039
CLM0011537,POL0066262,CUST008627,2024-04-21,Theft,189603.09,Approved,111.0,0,ADJ032
CLM0011538,POL0052509,CUST011538,2023-11-16,Water Damage,27287.92,Denied,9.0,0,ADJ030
CLM0011539,POL0017748,CUST007664,2021-09-02,Theft,2449.7,Approved,84.0,0,ADJ017
CLM0011540,POL0041768,CUST006135,2025-06-13,Mental Health,25098.85,Approved,80.0,0,ADJ027
CLM0011542,POL0067791,CUST008605,2023-05-25,Liability,117709.6,Approved,3.0,0,ADJ011
CLM0011543,POL0024188,CUST009862,2021-12-30,Trip Cancellation,10000.0,Approved,53.0,0,ADJ031
CLM0011544,POL0038517,CUST001912,2021-08-06,Mental Health,50000.0,Approved,1.0,0,ADJ002
CLM0011545,POL0022435,CUST003432,2024-06-01,Critical Illness,180361.95,Approved,12.0,0,ADJ025
CLM0011546,POL0065286,CUST012423,2025-06-18,Fire,31937.66,Denied,44.0,0,ADJ045
CLM0011547,POL0046707,CUST004506,2024-01-16,Dental,29121.37,Approved,7.0,0,ADJ039
CLM0011548,POL0071085,CUST006393,2025-01-26,Disability,622550.78,Approved,36.0,0,ADJ008
CLM0011549,POL0066271,CUST006032,2021-08-24,Water Damage,96299.7,Under Investigation,,0,ADJ047
CLM0011550,POL0040715,CUST003622,2024-12-18,Collision,22199.96,Approved,3.0,0,ADJ036
CLM0011551,POL0042721,CUST007507,2023-12-08,Storm,23896.04,Approved,21.0,0,ADJ003
CLM0011552,POL0010810,CUST008545,2022-09-04,Storm,44500.41,Approved,7.0,0,ADJ003
CLM0011553,POL0048878,CUST001226,2024-05-03,Dental,4695.72,Approved,111.0,0,ADJ009
CLM0011554,POL0043728,CUST000885,2025-02-20,Dental,50000.0,Approved,11.0,0,ADJ042
CLM0011556,POL0069429,CUST002750,2022-06-11,Death,172140.22,Approved,44.0,0,ADJ001
CLM0011557,POL0054033,CUST009029,2024-05-18,Liability,18227.64,Approved,43.0,0,ADJ017
CLM0011558,POL0027455,CUST003455,2022-06-11,Critical Illness,641940.73,Approved,126.0,0,ADJ034
CLM0011559,POL0018139,CUST004942,2024-12-21,Vandalism,20880.11,Approved,35.0,0,ADJ034
CLM0011560,POL0021110,CUST002794,2025-02-12,Death,491825.22,Denied,71.0,1,ADJ043
CLM0011562,POL0038949,CUST011727,2022-10-04,Liability,6709.4,Approved,3.0,0,ADJ021
CLM0011563,POL0004022,CUST000605,2022-01-12,Liability,10935.55,Approved,1.0,0,ADJ029
CLM0011564,POL0066041,CUST010743,2020-08-28,Vandalism,11823.97,Approved,0.0,0,ADJ045
CLM0011565,POL0011180,CUST001445,2023-12-24,Mental Health,50000.0,Pending,,0,ADJ039
CLM0011566,POL0037021,CUST006739,2022-12-03,Mental Health,37063.74,Approved,89.0,0,ADJ004
CLM0011568,POL0062038,CUST010188,2025-06-07,Comprehensive,10453.0,Approved,11.0,0,ADJ044
CLM0011569,POL0062687,CUST004561,2025-05-14,Collision,13137.52,Approved,8.0,0,ADJ002
CLM0011570,POL0047360,CUST007871,2021-06-22,Collision,19404.27,Approved,31.0,0,ADJ031
CLM0011571,POL0069297,CUST000442,2024-03-30,Water Damage,40709.6,Pending,,0,ADJ046
CLM0011572,POL0038024,CUST007205,2025-04-15,Dental,50000.0,Approved,0.0,0,ADJ001
CLM0011573,POL0052644,CUST004338,2025-05-07,Water Damage,2153.75,Approved,47.0,0,ADJ042
CLM0011574,POL0042613,CUST014642,2022-07-31,Death,655267.1,Approved,13.0,0,ADJ050
CLM0011575,POL0074234,CUST007272,2021-02-17,Property,13155.25,Approved,12.0,0,ADJ027
CLM0011576,POL0057297,CUST009957,2021-05-16,Trip Cancellation,3563.07,Approved,3.0,0,ADJ020
CLM0011577,POL0011510,CUST003514,2025-03-12,Collision,18520.62,Approved,11.0,0,ADJ025
CLM0011578,POL0006802,CUST010857,2022-04-22,Dental,50000.0,Approved,2.0,0,ADJ026
CLM0011579,POL0019739,CUST014256,2025-05-09,Vandalism,46217.39,Approved,128.0,0,ADJ047
CLM0011580,POL0049863,CUST007196,2022-12-29,Storm,5479.04,Approved,3.0,0,ADJ021
CLM0011581,POL0022793,CUST004657,2021-05-01,Critical Illness,190204.12,Approved,81.0,0,ADJ024
CLM0011582,POL0009941,CUST001163,2025-01-03,Medical,10802.69,Approved,19.0,0,ADJ009
CLM0011583,POL0065350,CUST012771,2024-10-22,Disability,610926.28,Approved,33.0,0,ADJ022
CLM0011584,POL0038065,CUST008094,2025-06-02,Storm,110433.96,Pending,,0,ADJ003
CLM0011587,POL0013162,CUST013195,2024-10-09,Comprehensive,5267.37,Approved,37.0,0,ADJ044
CLM0011588,POL0051900,CUST004527,2025-04-12,Liability,43543.79,Approved,23.0,0,ADJ010
CLM0011589,POL0007434,CUST009668,2024-08-11,Theft,82135.22,Denied,67.0,1,ADJ036
CLM0011590,POL0038469,CUST001537,2025-04-27,Trip Cancellation,2890.54,Approved,5.0,0,ADJ002
CLM0011591,POL0017013,CUST011969,2024-12-08,Lost Luggage,4411.96,Approved,53.0,0,ADJ035
CLM0011594,POL0073137,CUST003461,2023-03-12,Liability,77082.63,Approved,45.0,0,ADJ034
CLM0011595,POL0003712,CUST007931,2025-03-10,Critical Illness,199878.58,Approved,26.0,0,ADJ048
CLM0011596,POL0001839,CUST009926,2021-08-15,Comprehensive,7584.78,Approved,23.0,0,ADJ009
CLM0011597,POL0044957,CUST008634,2025-06-16,Disability,340025.0,Approved,29.0,0,ADJ024
CLM0011598,POL0002989,CUST005157,2024-07-01,Theft,122863.27,Approved,16.0,0,ADJ035
CLM0011599,POL0053303,CUST007077,2021-07-18,Liability,44906.13,Approved,0.0,0,ADJ017
CLM0011600,POL0047445,CUST012978,2022-08-17,Theft,3388.08,Approved,60.0,0,ADJ039
CLM0011601,POL0074975,CUST010876,2024-01-31,Death,388220.88,Denied,0.0,0,ADJ026
CLM0011602,POL0071096,CUST006645,2023-02-07,Vision,28672.14,Under Investigation,,0,ADJ045
CLM0011603,POL0025690,CUST012971,2023-07-21,Liability,10281.25,Approved,20.0,0,ADJ016
CLM0011604,POL0055036,CUST010988,2022-05-21,Comprehensive,10284.88,Under Investigation,,0,ADJ003
CLM0011605,POL0028280,CUST008202,2023-05-29,Storm,35634.46,Approved,45.0,0,ADJ010
CLM0011606,POL0053514,CUST006051,2024-02-11,Death,2029538.42,Denied,58.0,0,ADJ021
CLM0011607,POL0049290,CUST004381,2025-05-23,Theft,31039.09,Approved,91.0,0,ADJ043
CLM0011608,POL0069932,CUST009269,2021-07-21,Comprehensive,36528.42,Denied,196.0,0,ADJ036
CLM0011609,POL0050173,CUST010021,2022-04-07,Theft,12958.04,Approved,15.0,0,ADJ018
CLM0011610,POL0035273,CUST006859,2025-04-06,Trip Cancellation,4748.32,Approved,51.0,0,ADJ036
CLM0011611,POL0051358,CUST004193,2022-12-15,Water Damage,33172.46,Approved,14.0,0,ADJ006
CLM0011612,POL0050188,CUST008352,2025-05-29,Vandalism,1585.11,Approved,49.0,0,ADJ014
CLM0011613,POL0055424,CUST007700,2022-09-02,Medical,50000.0,Approved,77.0,0,ADJ020
CLM0011615,POL0004272,CUST002829,2023-11-24,Theft,9482.56,Approved,8.0,0,ADJ039
CLM0011617,POL0064332,CUST011980,2023-08-07,Death,606558.11,Denied,12.0,0,ADJ037
CLM0011618,POL0039818,CUST005186,2023-05-13,Vandalism,8976.55,Under Investigation,,0,ADJ044
CLM0011619,POL0057171,CUST010873,2023-10-01,Vandalism,5144.8,Approved,60.0,0,ADJ049
CLM0011620,POL0009746,CUST005428,2024-12-09,Vandalism,38662.33,Under Investigation,,0,ADJ022
CLM0011621,POL0009914,CUST013821,2022-04-15,Theft,20422.02,Approved,27.0,0,ADJ006
CLM0011622,POL0009588,CUST008351,2024-08-10,Vision,50000.0,Approved,71.0,0,ADJ032
CLM0011624,POL0035294,CUST003258,2022-06-15,Vandalism,3737.91,Approved,63.0,0,ADJ008
CLM0011626,POL0074390,CUST002479,2021-05-31,Disability,205604.58,Approved,14.0,0,ADJ038
CLM0011627,POL0046765,CUST014430,2022-12-30,Vandalism,17758.28,Approved,27.0,0,ADJ047
CLM0011630,POL0069481,CUST006477,2025-02-14,Collision,17901.74,Approved,100.0,0,ADJ028
CLM0011631,POL0065380,CUST009901,2024-11-26,Collision,67120.52,Approved,331.0,0,ADJ015
CLM0011632,POL0026135,CUST002123,2021-03-31,Comprehensive,16387.22,Approved,5.0,0,ADJ011
CLM0011633,POL0061678,CUST014299,2023-09-13,Storm,32223.47,Approved,133.0,0,ADJ044
CLM0011634,POL0042977,CUST011918,2023-12-03,Death,347179.74,Approved,239.0,1,ADJ046
CLM0011635,POL0072766,CUST007040,2025-06-10,Comprehensive,16159.05,Approved,9.0,0,ADJ037
CLM0011637,POL0054753,CUST007943,2022-12-17,Disability,234072.75,Approved,49.0,0,ADJ021
CLM0011638,POL0011584,CUST012157,2022-09-16,Dental,15715.82,Approved,11.0,0,ADJ009
CLM0011639,POL0064007,CUST009735,2024-08-19,Theft,3883.43,Approved,64.0,0,ADJ046
